PolicyNo,InceptionDate,ExpiryDate,Region,Industry,RevenueBand,Employees,CyberControlsScore,Underwriter,Premium,ClaimsCount,ClaimsAmount,Year,Month,LossRatio,Frequency,Severity
POL102424,2024-12-14,2025-12-14,US,Retail,500k-2m,44,47.3,UW-D,2875.8,0,0.0,2024,12,0.0,0,0.0
POL102425,2024-02-12,2025-02-11,EMEA,Manufacturing,500k-2m,69,52.0,UW-B,2899.63,0,0.0,2024,2,0.0,0,0.0
POL102426,2024-09-10,2025-09-10,US,Manufacturing,100k-500k,18,75.4,UW-B,831.42,0,0.0,2024,9,0.0,0,0.0
POL102427,2024-05-09,2025-05-09,EMEA,Healthcare,2m-10m,183,78.1,UW-C,7463.62,0,0.0,2024,5,0.0,0,0.0
POL102428,2024-02-29,2025-02-28,UK,Manufacturing,100k-500k,16,65.1,UW-B,854.82,0,0.0,2024,2,0.0,0,0.0
POL102429,2024-05-30,2025-05-30,EMEA,Professional Services,500k-2m,39,100.0,UW-D,2395.42,0,0.0,2024,5,0.0,0,0.0
POL102430,2024-10-13,2025-10-13,US,Manufacturing,100k-500k,10,77.3,UW-D,782.39,0,0.0,2024,10,0.0,0,0.0
POL102431,2024-01-05,2025-01-04,UK,Healthcare,2m-10m,107,60.3,UW-C,7635.31,0,0.0,2024,1,0.0,0,0.0
POL102432,2024-09-22,2025-09-22,UK,Manufacturing,2m-10m,143,51.3,UW-D,7906.43,0,0.0,2024,9,0.0,0,0.0
POL102433,2024-12-10,2025-12-10,EMEA,Retail,<100k,1,50.4,UW-A,248.07,0,0.0,2024,12,0.0,0,0.0
POL102434,2024-05-09,2025-05-09,UK,Tech,2m-10m,143,68.6,UW-B,8013.38,0,0.0,2024,5,0.0,0,0.0
POL102435,2024-09-23,2025-09-23,UK,Retail,500k-2m,55,57.1,UW-D,2703.63,0,0.0,2024,9,0.0,0,0.0
POL102436,2024-06-26,2025-06-26,UK,Professional Services,500k-2m,68,89.4,UW-B,2644.95,1,17469.43,2024,6,6.604824287793721,1,17469.43
POL102437,2024-09-09,2025-09-09,UK,Healthcare,<100k,2,87.0,UW-D,204.59,0,0.0,2024,9,0.0,0,0.0
POL102438,2024-02-25,2025-02-24,US,Retail,500k-2m,35,74.1,UW-A,2623.17,1,18584.94,2024,2,7.0849163416781975,1,18584.94
POL102439,2024-03-23,2025-03-23,UK,Manufacturing,2m-10m,137,45.9,UW-B,7648.55,0,0.0,2024,3,0.0,0,0.0
POL102440,2024-04-08,2025-04-08,UK,Healthcare,100k-500k,18,54.7,UW-D,905.2,0,0.0,2024,4,0.0,0,0.0
POL102441,2024-05-28,2025-05-28,UK,Healthcare,10m+,1569,68.1,UW-B,20617.78,0,0.0,2024,5,0.0,0,0.0
POL102442,2024-11-24,2025-11-24,US,Tech,<100k,2,56.5,UW-C,228.41,0,0.0,2024,11,0.0,0,0.0
POL102443,2024-06-04,2025-06-04,US,Other,<100k,4,81.8,UW-A,202.1,0,0.0,2024,6,0.0,0,0.0
POL102444,2024-07-08,2025-07-08,UK,Manufacturing,100k-500k,5,72.1,UW-C,851.55,0,0.0,2024,7,0.0,0,0.0
POL102445,2024-09-19,2025-09-19,US,Manufacturing,100k-500k,24,65.5,UW-D,822.27,0,0.0,2024,9,0.0,0,0.0
POL102446,2024-03-20,2025-03-20,UK,Professional Services,100k-500k,18,54.3,UW-B,858.44,0,0.0,2024,3,0.0,0,0.0
POL102447,2024-09-08,2025-09-08,EMEA,Retail,<100k,1,63.6,UW-A,223.14,0,0.0,2024,9,0.0,0,0.0
POL102448,2024-04-06,2025-04-06,UK,Tech,10m+,707,60.8,UW-A,22955.44,0,0.0,2024,4,0.0,0,0.0
POL102449,2024-09-16,2025-09-16,EMEA,Retail,<100k,1,80.5,UW-D,213.14,0,0.0,2024,9,0.0,0,0.0
POL102450,2024-09-16,2025-09-16,UK,Tech,<100k,3,51.7,UW-C,231.7,0,0.0,2024,9,0.0,0,0.0
POL102451,2024-04-12,2025-04-12,EMEA,Retail,<100k,5,61.0,UW-A,220.14,0,0.0,2024,4,0.0,0,0.0
POL102452,2024-02-09,2025-02-08,UK,Healthcare,100k-500k,10,65.6,UW-A,770.18,0,0.0,2024,2,0.0,0,0.0
POL102453,2024-09-29,2025-09-29,UK,Professional Services,2m-10m,167,73.3,UW-C,7196.66,0,0.0,2024,9,0.0,0,0.0
POL102454,2024-04-10,2025-04-10,US,Retail,500k-2m,45,50.9,UW-C,3013.68,0,0.0,2024,4,0.0,0,0.0
POL102455,2024-12-24,2025-12-24,EMEA,Manufacturing,500k-2m,59,44.7,UW-A,2915.56,0,0.0,2024,12,0.0,0,0.0
POL102456,2024-11-03,2025-11-03,UK,Tech,<100k,4,75.1,UW-A,209.41,0,0.0,2024,11,0.0,0,0.0
POL102457,2024-08-08,2025-08-08,US,Manufacturing,100k-500k,11,42.1,UW-C,831.86,1,11339.54,2024,8,13.631548577885702,1,11339.54
POL102458,2024-11-03,2025-11-03,UK,Tech,100k-500k,23,84.0,UW-B,722.07,0,0.0,2024,11,0.0,0,0.0
POL102459,2024-05-03,2025-05-03,APAC,Tech,100k-500k,11,62.6,UW-D,813.84,0,0.0,2024,5,0.0,0,0.0
POL102460,2024-08-18,2025-08-18,EMEA,Tech,<100k,3,41.8,UW-B,249.4,0,0.0,2024,8,0.0,0,0.0
POL102461,2024-06-26,2025-06-26,UK,Manufacturing,500k-2m,59,57.2,UW-C,2777.1,0,0.0,2024,6,0.0,0,0.0
POL102462,2024-03-03,2025-03-03,EMEA,Professional Services,100k-500k,5,70.6,UW-B,839.99,0,0.0,2024,3,0.0,0,0.0
POL102463,2024-04-25,2025-04-25,UK,Manufacturing,500k-2m,52,56.5,UW-D,2776.19,0,0.0,2024,4,0.0,0,0.0
POL102464,2024-07-09,2025-07-09,EMEA,Retail,100k-500k,18,65.1,UW-B,863.99,0,0.0,2024,7,0.0,0,0.0
POL102465,2024-03-02,2025-03-02,US,Tech,<100k,2,76.1,UW-A,212.14,0,0.0,2024,3,0.0,0,0.0
POL102466,2024-09-12,2025-09-12,US,Healthcare,100k-500k,18,61.8,UW-A,793.42,0,0.0,2024,9,0.0,0,0.0
POL102467,2024-01-07,2025-01-06,UK,Tech,<100k,4,50.9,UW-D,229.6,0,0.0,2024,1,0.0,0,0.0
POL102468,2024-06-03,2025-06-03,APAC,Manufacturing,2m-10m,87,59.6,UW-B,8671.01,0,0.0,2024,6,0.0,0,0.0
POL102469,2024-04-01,2025-04-01,EMEA,Tech,100k-500k,20,86.0,UW-B,855.25,0,0.0,2024,4,0.0,0,0.0
POL102470,2024-01-14,2025-01-13,EMEA,Professional Services,<100k,4,90.2,UW-B,211.56,0,0.0,2024,1,0.0,0,0.0
POL102471,2024-08-16,2025-08-16,UK,Manufacturing,10m+,1116,23.5,UW-A,24927.99,0,0.0,2024,8,0.0,0,0.0
POL102472,2024-03-26,2025-03-26,UK,Other,100k-500k,5,81.3,UW-A,808.86,0,0.0,2024,3,0.0,0,0.0
POL102473,2024-05-12,2025-05-12,US,Professional Services,<100k,1,68.7,UW-A,224.37,0,0.0,2024,5,0.0,0,0.0
POL102474,2024-07-01,2025-07-01,EMEA,Manufacturing,100k-500k,19,78.7,UW-B,801.65,0,0.0,2024,7,0.0,0,0.0
POL102475,2024-03-02,2025-03-02,APAC,Tech,100k-500k,16,56.6,UW-C,877.43,0,0.0,2024,3,0.0,0,0.0
POL102476,2024-08-06,2025-08-06,UK,Manufacturing,500k-2m,22,38.3,UW-C,3045.55,0,0.0,2024,8,0.0,0,0.0
POL102477,2024-09-02,2025-09-02,US,Healthcare,500k-2m,62,73.1,UW-D,2681.13,0,0.0,2024,9,0.0,0,0.0
POL102478,2024-08-17,2025-08-17,EMEA,Tech,10m+,758,43.3,UW-B,22358.84,0,0.0,2024,8,0.0,0,0.0
POL102479,2024-03-19,2025-03-19,UK,Professional Services,100k-500k,7,44.1,UW-C,869.28,0,0.0,2024,3,0.0,0,0.0
POL102480,2024-05-28,2025-05-28,UK,Tech,100k-500k,18,45.0,UW-A,922.98,0,0.0,2024,5,0.0,0,0.0
POL102481,2024-05-17,2025-05-17,UK,Professional Services,500k-2m,21,73.8,UW-A,2714.06,0,0.0,2024,5,0.0,0,0.0
POL102482,2024-11-09,2025-11-09,US,Tech,<100k,5,67.0,UW-A,225.33,0,0.0,2024,11,0.0,0,0.0
POL102483,2024-03-05,2025-03-05,EMEA,Healthcare,100k-500k,8,76.7,UW-B,796.81,0,0.0,2024,3,0.0,0,0.0
POL102484,2024-01-13,2025-01-12,EMEA,Other,100k-500k,23,74.8,UW-A,769.93,0,0.0,2024,1,0.0,0,0.0
POL102485,2024-07-31,2025-07-31,US,Tech,<100k,4,58.6,UW-A,224.88,0,0.0,2024,7,0.0,0,0.0
POL102486,2024-08-29,2025-08-29,UK,Retail,100k-500k,6,63.9,UW-B,797.29,0,0.0,2024,8,0.0,0,0.0
POL102487,2024-07-31,2025-07-31,US,Retail,2m-10m,194,55.4,UW-B,7603.94,0,0.0,2024,7,0.0,0,0.0
POL102488,2024-06-29,2025-06-29,EMEA,Other,2m-10m,84,61.0,UW-B,8386.83,0,0.0,2024,6,0.0,0,0.0
POL102489,2024-12-03,2025-12-03,US,Retail,<100k,2,50.5,UW-B,228.11,1,4409.28,2024,12,19.329621673753888,1,4409.28
POL102490,2024-06-21,2025-06-21,UK,Retail,<100k,1,70.8,UW-A,211.33,0,0.0,2024,6,0.0,0,0.0
POL102491,2024-06-08,2025-06-08,APAC,Retail,100k-500k,15,81.0,UW-A,862.02,1,20781.48,2024,6,24.107886127932066,1,20781.48
POL102492,2024-06-12,2025-06-12,EMEA,Professional Services,2m-10m,70,52.1,UW-A,8448.46,0,0.0,2024,6,0.0,0,0.0
POL102493,2024-07-06,2025-07-06,EMEA,Tech,<100k,3,84.2,UW-A,206.62,0,0.0,2024,7,0.0,0,0.0
POL102494,2024-07-09,2025-07-09,APAC,Professional Services,500k-2m,67,66.0,UW-B,2842.85,0,0.0,2024,7,0.0,0,0.0
POL102495,2024-11-03,2025-11-03,UK,Tech,<100k,5,68.6,UW-C,218.33,0,0.0,2024,11,0.0,0,0.0
POL102496,2024-09-12,2025-09-12,EMEA,Retail,100k-500k,16,39.3,UW-A,870.52,0,0.0,2024,9,0.0,0,0.0
POL102497,2024-07-01,2025-07-01,US,Professional Services,100k-500k,9,37.8,UW-B,926.99,0,0.0,2024,7,0.0,0,0.0
POL102498,2024-04-26,2025-04-26,UK,Retail,500k-2m,58,66.6,UW-C,2733.28,0,0.0,2024,4,0.0,0,0.0
POL102499,2024-10-08,2025-10-08,US,Tech,<100k,1,76.8,UW-A,216.28,0,0.0,2024,10,0.0,0,0.0
POL102500,2024-07-14,2025-07-14,US,Other,100k-500k,22,54.7,UW-A,907.33,0,0.0,2024,7,0.0,0,0.0
POL102501,2024-02-03,2025-02-02,UK,Manufacturing,<100k,5,90.0,UW-B,216.08,0,0.0,2024,2,0.0,0,0.0
POL102502,2024-02-21,2025-02-20,APAC,Tech,500k-2m,27,75.8,UW-B,2627.36,0,0.0,2024,2,0.0,0,0.0
POL102503,2024-04-21,2025-04-21,UK,Professional Services,2m-10m,123,50.1,UW-B,8362.74,0,0.0,2024,4,0.0,0,0.0
POL102504,2024-09-08,2025-09-08,APAC,Healthcare,<100k,3,65.4,UW-C,210.49,0,0.0,2024,9,0.0,0,0.0
POL102505,2024-03-22,2025-03-22,UK,Tech,2m-10m,218,100.0,UW-A,7157.64,0,0.0,2024,3,0.0,0,0.0
POL102506,2024-08-19,2025-08-19,UK,Professional Services,100k-500k,12,46.2,UW-B,891.07,0,0.0,2024,8,0.0,0,0.0
POL102507,2024-08-14,2025-08-14,UK,Professional Services,<100k,1,72.9,UW-A,222.2,0,0.0,2024,8,0.0,0,0.0
POL102508,2024-08-20,2025-08-20,EMEA,Other,100k-500k,10,60.1,UW-C,837.11,1,16004.31,2024,8,19.118526836377537,1,16004.31
POL102509,2024-08-08,2025-08-08,UK,Manufacturing,<100k,4,75.6,UW-D,238.8,0,0.0,2024,8,0.0,0,0.0
POL102510,2024-02-11,2025-02-10,APAC,Retail,500k-2m,70,83.3,UW-A,2520.23,0,0.0,2024,2,0.0,0,0.0
POL102511,2024-01-21,2025-01-20,EMEA,Retail,500k-2m,68,58.5,UW-A,2984.08,0,0.0,2024,1,0.0,0,0.0
POL102512,2024-02-11,2025-02-10,EMEA,Other,<100k,2,81.8,UW-A,201.19,0,0.0,2024,2,0.0,0,0.0
POL102513,2024-04-22,2025-04-22,UK,Other,100k-500k,15,98.2,UW-A,773.53,0,0.0,2024,4,0.0,0,0.0
POL102514,2024-04-14,2025-04-14,US,Other,500k-2m,50,65.5,UW-A,2867.75,0,0.0,2024,4,0.0,0,0.0
POL102515,2024-07-10,2025-07-10,APAC,Tech,2m-10m,72,76.1,UW-B,7578.44,0,0.0,2024,7,0.0,0,0.0
POL102516,2024-01-17,2025-01-16,UK,Tech,100k-500k,15,56.0,UW-D,838.7,0,0.0,2024,1,0.0,0,0.0
POL102517,2024-04-29,2025-04-29,UK,Healthcare,10m+,665,58.6,UW-B,22920.61,0,0.0,2024,4,0.0,0,0.0
POL102518,2024-05-08,2025-05-08,US,Retail,100k-500k,12,62.2,UW-A,855.77,0,0.0,2024,5,0.0,0,0.0
POL102519,2024-05-09,2025-05-09,APAC,Tech,100k-500k,19,76.8,UW-A,880.31,0,0.0,2024,5,0.0,0,0.0
POL102520,2024-02-29,2025-02-28,US,Tech,500k-2m,60,82.5,UW-A,2530.43,0,0.0,2024,2,0.0,0,0.0
POL102521,2024-02-17,2025-02-16,UK,Manufacturing,100k-500k,19,63.2,UW-A,818.6,0,0.0,2024,2,0.0,0,0.0
POL102522,2024-01-29,2025-01-28,US,Manufacturing,100k-500k,11,87.9,UW-C,791.36,0,0.0,2024,1,0.0,0,0.0
POL102523,2024-04-06,2025-04-06,APAC,Professional Services,100k-500k,24,87.7,UW-A,770.75,0,0.0,2024,4,0.0,0,0.0
POL102524,2024-01-10,2025-01-09,UK,Manufacturing,500k-2m,32,77.4,UW-D,2674.89,0,0.0,2024,1,0.0,0,0.0
POL102525,2024-08-29,2025-08-29,UK,Retail,500k-2m,64,56.6,UW-B,3014.82,0,0.0,2024,8,0.0,0,0.0
POL102526,2024-11-09,2025-11-09,UK,Manufacturing,100k-500k,5,55.8,UW-B,739.16,0,0.0,2024,11,0.0,0,0.0
POL102527,2024-08-19,2025-08-19,UK,Professional Services,100k-500k,24,52.6,UW-B,842.53,0,0.0,2024,8,0.0,0,0.0
POL102528,2024-10-03,2025-10-03,UK,Tech,100k-500k,8,79.2,UW-C,732.13,0,0.0,2024,10,0.0,0,0.0
POL102529,2024-10-10,2025-10-10,UK,Professional Services,100k-500k,8,46.7,UW-B,830.44,0,0.0,2024,10,0.0,0,0.0
POL102530,2024-07-21,2025-07-21,US,Retail,<100k,4,75.1,UW-A,242.64,0,0.0,2024,7,0.0,0,0.0
POL102531,2024-09-03,2025-09-03,UK,Retail,500k-2m,64,48.1,UW-A,3020.21,0,0.0,2024,9,0.0,0,0.0
POL102532,2024-10-16,2025-10-16,UK,Tech,100k-500k,6,77.3,UW-D,845.13,0,0.0,2024,10,0.0,0,0.0
POL102533,2024-09-20,2025-09-20,APAC,Other,100k-500k,19,65.1,UW-A,833.88,0,0.0,2024,9,0.0,0,0.0
POL102534,2024-08-01,2025-08-01,UK,Tech,<100k,4,85.0,UW-B,217.97,1,110425.42,2024,8,506.6083405973299,1,110425.42
POL102535,2024-07-18,2025-07-18,UK,Tech,<100k,3,82.1,UW-B,193.21,0,0.0,2024,7,0.0,0,0.0
POL102536,2024-03-19,2025-03-19,UK,Retail,2m-10m,183,84.7,UW-A,7738.94,0,0.0,2024,3,0.0,0,0.0
POL102537,2024-12-08,2025-12-08,US,Retail,100k-500k,7,86.8,UW-A,750.9,0,0.0,2024,12,0.0,0,0.0
POL102538,2024-12-09,2025-12-09,EMEA,Professional Services,<100k,3,67.1,UW-A,216.04,0,0.0,2024,12,0.0,0,0.0
POL102539,2024-06-21,2025-06-21,EMEA,Manufacturing,100k-500k,8,47.5,UW-C,903.51,0,0.0,2024,6,0.0,0,0.0
POL102540,2024-03-09,2025-03-09,US,Retail,100k-500k,14,49.1,UW-B,891.13,0,0.0,2024,3,0.0,0,0.0
POL102541,2024-03-27,2025-03-27,EMEA,Healthcare,<100k,5,33.6,UW-C,245.3,0,0.0,2024,3,0.0,0,0.0
POL102542,2024-04-10,2025-04-10,EMEA,Healthcare,100k-500k,13,48.6,UW-C,818.63,0,0.0,2024,4,0.0,0,0.0
POL102543,2024-01-08,2025-01-07,UK,Tech,100k-500k,10,65.9,UW-A,839.42,1,157362.19,2024,1,187.46538085821163,1,157362.19
POL102544,2024-11-28,2025-11-28,UK,Retail,100k-500k,24,56.4,UW-B,900.26,0,0.0,2024,11,0.0,0,0.0
POL102545,2024-07-18,2025-07-18,US,Manufacturing,100k-500k,15,62.1,UW-C,822.26,0,0.0,2024,7,0.0,0,0.0
POL102546,2024-03-27,2025-03-27,APAC,Tech,100k-500k,11,72.3,UW-B,873.11,0,0.0,2024,3,0.0,0,0.0
POL102547,2024-02-12,2025-02-11,UK,Professional Services,10m+,1849,41.9,UW-B,22831.63,0,0.0,2024,2,0.0,0,0.0
POL102548,2024-04-18,2025-04-18,UK,Other,100k-500k,8,48.1,UW-C,880.04,0,0.0,2024,4,0.0,0,0.0
POL102549,2024-05-31,2025-05-31,EMEA,Professional Services,100k-500k,9,64.1,UW-A,904.21,0,0.0,2024,5,0.0,0,0.0
POL102550,2024-01-17,2025-01-16,UK,Retail,<100k,4,51.5,UW-C,224.42,0,0.0,2024,1,0.0,0,0.0
POL102551,2024-05-12,2025-05-12,US,Other,100k-500k,8,60.9,UW-A,892.43,0,0.0,2024,5,0.0,0,0.0
POL102552,2024-05-27,2025-05-27,UK,Tech,500k-2m,64,84.5,UW-B,2888.75,0,0.0,2024,5,0.0,0,0.0
POL102553,2024-10-03,2025-10-03,UK,Tech,<100k,1,60.9,UW-A,228.0,0,0.0,2024,10,0.0,0,0.0
POL102554,2024-08-19,2025-08-19,US,Manufacturing,500k-2m,33,91.2,UW-C,2505.52,0,0.0,2024,8,0.0,0,0.0
POL102555,2024-11-09,2025-11-09,US,Manufacturing,<100k,3,86.4,UW-B,200.99,0,0.0,2024,11,0.0,0,0.0
POL102556,2024-08-15,2025-08-15,UK,Retail,100k-500k,6,56.3,UW-B,915.3,0,0.0,2024,8,0.0,0,0.0
POL102557,2024-05-18,2025-05-18,EMEA,Retail,500k-2m,41,47.9,UW-C,3121.47,0,0.0,2024,5,0.0,0,0.0
POL102558,2024-07-29,2025-07-29,UK,Manufacturing,100k-500k,18,64.0,UW-D,900.87,0,0.0,2024,7,0.0,0,0.0
POL102559,2024-01-28,2025-01-27,US,Healthcare,100k-500k,11,82.2,UW-C,793.2,0,0.0,2024,1,0.0,0,0.0
POL102560,2024-02-20,2025-02-19,UK,Professional Services,<100k,2,57.6,UW-A,240.11,0,0.0,2024,2,0.0,0,0.0
POL102561,2024-09-17,2025-09-17,EMEA,Tech,500k-2m,62,78.0,UW-D,2676.78,0,0.0,2024,9,0.0,0,0.0
POL102562,2024-09-17,2025-09-17,EMEA,Retail,<100k,4,83.1,UW-B,201.94,0,0.0,2024,9,0.0,0,0.0
POL102563,2024-12-15,2025-12-15,UK,Manufacturing,2m-10m,216,51.2,UW-B,8596.13,0,0.0,2024,12,0.0,0,0.0
POL102564,2024-12-17,2025-12-17,UK,Manufacturing,<100k,5,54.8,UW-D,248.93,1,11795.63,2024,12,47.38532920901458,1,11795.63
POL102565,2024-01-08,2025-01-07,EMEA,Other,2m-10m,193,73.8,UW-A,7222.93,0,0.0,2024,1,0.0,0,0.0
POL102566,2024-11-15,2025-11-15,UK,Manufacturing,100k-500k,10,67.2,UW-A,788.76,0,0.0,2024,11,0.0,0,0.0
POL102567,2024-05-17,2025-05-17,US,Retail,500k-2m,51,54.2,UW-B,2887.43,0,0.0,2024,5,0.0,0,0.0
POL102568,2024-02-07,2025-02-06,UK,Professional Services,100k-500k,10,59.6,UW-C,891.68,0,0.0,2024,2,0.0,0,0.0
POL102569,2024-04-20,2025-04-20,APAC,Manufacturing,2m-10m,147,62.5,UW-B,7428.56,0,0.0,2024,4,0.0,0,0.0
POL102570,2024-08-07,2025-08-07,APAC,Healthcare,<100k,3,41.5,UW-B,241.71,0,0.0,2024,8,0.0,0,0.0
POL102571,2024-12-02,2025-12-02,UK,Retail,<100k,3,76.5,UW-B,209.3,0,0.0,2024,12,0.0,0,0.0
POL102572,2024-08-10,2025-08-10,US,Tech,100k-500k,18,57.6,UW-B,886.0,0,0.0,2024,8,0.0,0,0.0
POL102573,2024-05-15,2025-05-15,EMEA,Other,<100k,1,23.2,UW-C,241.18,0,0.0,2024,5,0.0,0,0.0
POL102574,2024-09-12,2025-09-12,UK,Retail,<100k,1,64.6,UW-A,232.23,0,0.0,2024,9,0.0,0,0.0
POL102575,2024-12-25,2025-12-25,UK,Professional Services,2m-10m,135,52.5,UW-C,8044.19,0,0.0,2024,12,0.0,0,0.0
POL102576,2024-11-24,2025-11-24,UK,Healthcare,10m+,1369,76.6,UW-C,20549.76,0,0.0,2024,11,0.0,0,0.0
POL102577,2024-02-18,2025-02-17,UK,Healthcare,100k-500k,16,56.1,UW-B,862.49,0,0.0,2024,2,0.0,0,0.0
POL102578,2024-10-18,2025-10-18,EMEA,Tech,2m-10m,136,47.2,UW-A,7434.33,0,0.0,2024,10,0.0,0,0.0
POL102579,2024-11-19,2025-11-19,US,Manufacturing,100k-500k,23,72.4,UW-A,796.11,0,0.0,2024,11,0.0,0,0.0
POL102580,2024-03-18,2025-03-18,US,Professional Services,100k-500k,17,54.9,UW-C,877.3,0,0.0,2024,3,0.0,0,0.0
POL102581,2024-04-14,2025-04-14,UK,Tech,500k-2m,58,52.7,UW-A,2637.78,0,0.0,2024,4,0.0,0,0.0
POL102582,2024-06-17,2025-06-17,EMEA,Professional Services,500k-2m,44,72.2,UW-B,2380.49,0,0.0,2024,6,0.0,0,0.0
POL102583,2024-08-04,2025-08-04,EMEA,Healthcare,10m+,1489,34.5,UW-A,21516.54,0,0.0,2024,8,0.0,0,0.0
POL102584,2024-04-28,2025-04-28,US,Other,100k-500k,14,43.0,UW-B,951.72,0,0.0,2024,4,0.0,0,0.0
POL102585,2024-07-08,2025-07-08,APAC,Manufacturing,500k-2m,53,90.4,UW-C,2570.1,0,0.0,2024,7,0.0,0,0.0
POL102586,2024-09-11,2025-09-11,UK,Other,<100k,5,73.6,UW-C,211.81,0,0.0,2024,9,0.0,0,0.0
POL102587,2024-09-22,2025-09-22,EMEA,Tech,<100k,5,61.0,UW-B,236.68,0,0.0,2024,9,0.0,0,0.0
POL102588,2024-05-28,2025-05-28,US,Tech,<100k,1,64.9,UW-C,218.88,0,0.0,2024,5,0.0,0,0.0
POL102589,2024-06-12,2025-06-12,UK,Retail,10m+,1204,60.5,UW-C,22937.14,0,0.0,2024,6,0.0,0,0.0
POL102590,2024-05-19,2025-05-19,UK,Professional Services,500k-2m,28,79.3,UW-A,2675.94,0,0.0,2024,5,0.0,0,0.0
POL102591,2024-12-12,2025-12-12,UK,Manufacturing,500k-2m,32,53.3,UW-A,2821.13,0,0.0,2024,12,0.0,0,0.0
POL102592,2024-09-14,2025-09-14,EMEA,Healthcare,100k-500k,9,70.4,UW-D,836.12,0,0.0,2024,9,0.0,0,0.0
POL102593,2024-09-25,2025-09-25,EMEA,Other,100k-500k,18,57.2,UW-C,890.13,1,5592.27,2024,9,6.282531765023087,1,5592.27
POL102594,2024-06-29,2025-06-29,US,Professional Services,<100k,5,62.1,UW-B,223.18,0,0.0,2024,6,0.0,0,0.0
POL102595,2024-06-08,2025-06-08,UK,Retail,100k-500k,13,67.3,UW-A,812.6,0,0.0,2024,6,0.0,0,0.0
POL102596,2024-12-16,2025-12-16,APAC,Retail,100k-500k,12,64.8,UW-C,823.65,0,0.0,2024,12,0.0,0,0.0
POL102597,2024-10-14,2025-10-14,UK,Tech,500k-2m,58,75.5,UW-B,2393.47,1,116986.35,2024,10,48.87729948568397,1,116986.35
POL102598,2024-10-14,2025-10-14,US,Retail,100k-500k,12,72.2,UW-C,831.1,0,0.0,2024,10,0.0,0,0.0
POL102599,2024-08-13,2025-08-13,EMEA,Professional Services,<100k,3,42.3,UW-D,224.05,0,0.0,2024,8,0.0,0,0.0
POL102600,2024-01-11,2025-01-10,UK,Professional Services,<100k,1,44.6,UW-D,244.39,1,44327.94,2024,1,181.38197143909326,1,44327.94
POL102601,2024-01-10,2025-01-09,US,Professional Services,<100k,3,59.4,UW-D,226.04,0,0.0,2024,1,0.0,0,0.0
POL102602,2024-09-27,2025-09-27,UK,Tech,100k-500k,6,92.4,UW-A,773.04,0,0.0,2024,9,0.0,0,0.0
POL102603,2024-09-29,2025-09-29,UK,Retail,2m-10m,99,51.2,UW-D,8423.65,0,0.0,2024,9,0.0,0,0.0
POL102604,2024-07-01,2025-07-01,EMEA,Professional Services,100k-500k,19,61.7,UW-A,806.57,0,0.0,2024,7,0.0,0,0.0
POL102605,2024-06-01,2025-06-01,UK,Tech,500k-2m,65,56.3,UW-D,2917.05,0,0.0,2024,6,0.0,0,0.0
POL102606,2024-11-10,2025-11-10,UK,Professional Services,100k-500k,23,56.5,UW-A,870.24,0,0.0,2024,11,0.0,0,0.0
POL102607,2024-11-29,2025-11-29,UK,Professional Services,100k-500k,23,67.4,UW-B,823.82,1,32489.99,2024,11,39.438214658541916,1,32489.99
POL102608,2024-05-03,2025-05-03,UK,Professional Services,<100k,3,86.0,UW-A,199.62,0,0.0,2024,5,0.0,0,0.0
POL102609,2024-04-23,2025-04-23,UK,Tech,2m-10m,139,70.4,UW-C,7919.56,0,0.0,2024,4,0.0,0,0.0
POL102610,2024-10-04,2025-10-04,EMEA,Retail,500k-2m,36,52.6,UW-A,2996.83,1,5134.83,2024,10,1.7134205143434897,1,5134.83
POL102611,2024-07-31,2025-07-31,UK,Healthcare,<100k,4,100.0,UW-B,201.14,0,0.0,2024,7,0.0,0,0.0
POL102612,2024-06-20,2025-06-20,EMEA,Healthcare,100k-500k,23,65.9,UW-C,790.55,1,186807.71,2024,6,236.30094238188605,1,186807.71
POL102613,2024-10-14,2025-10-14,US,Manufacturing,100k-500k,20,56.1,UW-C,837.08,0,0.0,2024,10,0.0,0,0.0
POL102614,2024-06-22,2025-06-22,UK,Retail,100k-500k,24,85.9,UW-A,782.88,0,0.0,2024,6,0.0,0,0.0
POL102615,2024-04-22,2025-04-22,EMEA,Retail,2m-10m,196,56.0,UW-B,8302.98,0,0.0,2024,4,0.0,0,0.0
POL102616,2024-05-01,2025-05-01,UK,Manufacturing,100k-500k,5,89.9,UW-A,713.87,0,0.0,2024,5,0.0,0,0.0
POL102617,2024-02-01,2025-01-31,UK,Professional Services,100k-500k,23,51.7,UW-C,846.2,0,0.0,2024,2,0.0,0,0.0
POL102618,2024-08-09,2025-08-09,UK,Healthcare,<100k,5,86.4,UW-D,204.86,0,0.0,2024,8,0.0,0,0.0
POL102619,2024-04-28,2025-04-28,UK,Professional Services,<100k,3,68.0,UW-C,220.41,0,0.0,2024,4,0.0,0,0.0
POL102620,2024-02-08,2025-02-07,APAC,Professional Services,<100k,5,84.3,UW-A,196.77,0,0.0,2024,2,0.0,0,0.0
POL102621,2024-09-24,2025-09-24,UK,Manufacturing,<100k,1,93.5,UW-B,202.11,0,0.0,2024,9,0.0,0,0.0
POL102622,2024-08-20,2025-08-20,EMEA,Tech,500k-2m,62,47.4,UW-D,2892.72,0,0.0,2024,8,0.0,0,0.0
